"user_id","donated","condition","clickthrough","recruited","raised","donatedsince","n","propdevice","numdevice","device","firstvisit","houroffirst"
140726,119.23,0,0,0,0,1,3,0.666666666666667,2,"",5,"2"
140780,20,0,0,0,0,0,1,0,1,"Mobile",13,"15"
140856,525,1,0,0,0,0,7,0.571428571428571,2,"",11,"10"
140894,25,1,1,0,0,1,1,0,1,"Tablet",15,"18"
141005,398.11,1,0,0,0,0,3,1,1,"Desktop",22,"12"
141732,59,1,0,0,0,0,11,0,2,"",10,"19"
142091,20,0,0,0,0,1,1,1,1,"Desktop",20,"14"
143262,25,0,0,0,0,0,1,0,1,"Mobile",8,"19"
143399,100,0,0,0,0,0,1,1,1,"Desktop",12,"8"
146227,25,1,0,0,0,1,1,0,1,"Mobile",23,"11"
146984,50,0,0,0,0,1,1,1,1,"Desktop",14,"14"
147391,25,0,1,0,0,0,1,1,1,"Desktop",7,"18"
148060,5,0,0,0,0,1,1,1,1,"Desktop",6,"13"
148269,102,0,0,0,0,0,1,1,1,"Desktop",11,"10"
150037,180.77,0,0,0,0,0,4,0,2,"",11,"9"
151131,298.59,1,0,0,0,0,6,0,2,"Mobile",2,"22"
151207,50,1,0,0,0,0,1,1,1,"Desktop",28,"9"
151445,50,1,1,0,0,0,1,1,1,"Desktop",20,"13"
151966,25,1,1,0,0,0,1,1,1,"Desktop",14,"10"
152271,50,0,0,0,0,0,1,1,1,"Desktop",23,"13"
152298,15,1,0,0,0,0,1,0,1,"Mobile",16,"21"
152639,50,1,0,0,0,0,1,1,1,"Desktop",22,"11"
153390,25,0,0,0,0,1,1,0,1,"Mobile",13,"7"
153815,62.88,0,0,0,0,0,1,0,1,"Mobile",6,"11"
154706,200,1,0,0,0,0,2,1,1,"Desktop",3,"16"
154804,10,1,0,0,0,0,1,0,1,"Mobile",13,"21"
155383,100,0,0,0,0,1,1,1,1,"Desktop",14,"20"
155429,26,0,0,0,0,0,1,1,1,"Desktop",23,"23"
156082,50,1,0,0,0,1,1,1,1,"Desktop",22,"11"
156442,25,0,0,0,0,0,1,0,1,"Mobile",25,"16"
156581,50,1,1,1,100,1,1,1,1,"Desktop",22,"14"
156766,1239.95,1,0,0,0,1,84,0,1,"Tablet",1,"15"
156926,15,0,0,0,0,1,1,1,1,"Desktop",5,"11"
157248,250,1,1,2,94.79,0,3,0,2,"",3,"16"
159050,50,1,0,0,0,1,1,1,1,"Desktop",21,"16"
159376,20,0,0,0,0,1,1,0,1,"Mobile",16,"18"
160327,150,0,0,0,0,1,2,1,1,"Desktop",5,"11"
161537,25,0,0,0,0,1,1,0,1,"Mobile",13,"14"
162746,1636.96,0,0,0,0,1,18,0.806451612903226,2,"Mobile",20,"15"
162934,88,0,0,0,0,0,2,0,1,"Mobile",11,"20"
163723,43.13,1,0,0,0,1,2,1,1,"Desktop",22,"21"
163886,270,1,1,2,225,1,6,0.5,2,"Desktop",5,"17"
164330,105.55,0,0,0,0,0,6,1,1,"Desktop",9,"12"
164377,300,0,0,0,0,0,5,1,1,"Desktop",14,"20"
164743,240.49,1,0,0,0,1,5,1,1,"Desktop",11,"14"
167792,50,1,1,0,0,1,1,1,1,"Desktop",11,"13"
168103,266.07,0,0,0,0,0,1,1,1,"Desktop",23,"17"
168607,480.65,1,0,0,0,0,1,1,1,"Desktop",18,"13"
169900,276.53,1,0,0,0,1,3,1,1,"Desktop",13,"19"
170500,25,1,0,0,0,0,1,0,1,"Mobile",8,"19"
170619,25,0,0,0,0,0,1,0,1,"Mobile",14,"15"
170765,50,0,0,0,0,0,1,0,1,"Mobile",17,"18"
171242,99,1,0,0,0,1,1,0,1,"Mobile",10,"8"
171486,50,1,0,0,0,1,1,0,1,"Mobile",5,"20"
171576,572,0,0,0,0,1,1,1,1,"Desktop",23,"13"
171768,60,1,0,0,0,1,3,1,1,"Desktop",5,"13"
171774,285.82,1,0,0,0,1,2,1,1,"Desktop",22,"14"
171835,300,1,0,0,0,1,1,1,1,"Desktop",21,"17"
171870,30,0,1,2,50,0,1,0,1,"Mobile",16,"0"
172707,256.76,1,0,0,0,1,3,0.5,2,"Desktop",1,"11"
172748,50,0,0,0,0,1,1,1,1,"Desktop",26,"18"
172817,25,1,0,0,0,0,1,0,1,"Mobile",23,"21"
173361,271.93,1,0,0,0,1,3,0,1,"Mobile",13,"13"
174008,574.73,1,1,0,0,0,1,1,1,"Desktop",21,"9"
174550,120,0,0,0,0,0,3,1,1,"Desktop",13,"17"
174712,128.32,0,0,0,0,1,3,0,1,"Tablet",7,"17"
174956,10,1,0,0,0,0,1,1,1,"Desktop",26,"13"
175531,200,1,1,0,0,1,1,1,1,"Desktop",5,"12"
176041,177.49,0,0,0,0,1,4,1,1,"Desktop",7,"21"
176043,35,0,0,0,0,1,2,1,1,"Desktop",7,"15"
176078,40,0,1,0,0,0,2,0,1,"Mobile",1,"17"
176324,25,1,0,0,0,0,1,0,1,"Tablet",2,"11"
177033,100,0,0,0,0,0,2,1,1,"Desktop",11,"23"
177129,50,0,0,0,0,1,1,1,1,"Desktop",13,"12"
177136,72.28,0,0,0,0,1,1,0,1,"Mobile",26,"16"
177416,10,0,0,0,0,1,1,1,1,"Desktop",27,"9"
177655,50,0,0,0,0,1,1,0,1,"Mobile",11,"13"
177694,562.32,0,0,0,0,1,1,0,1,"Mobile",19,"14"
177852,160,1,0,0,0,0,2,1,1,"Desktop",5,"19"
178017,50,1,0,0,0,0,1,1,1,"Desktop",22,"13"
178084,50,1,0,0,0,1,1,0,1,"Mobile",17,"18"
178229,100,0,0,0,0,0,1,1,1,"Desktop",14,"14"
178772,100,0,1,3,257.09,1,1,1,1,"Desktop",22,"10"
179057,25,1,0,0,0,0,1,1,1,"Desktop",14,"13"
180388,100,0,0,0,0,1,2,1,1,"Desktop",13,"11"
180845,50,0,0,0,0,1,1,1,1,"Desktop",6,"13"
181920,79,1,0,0,0,1,9,0.538461538461538,2,"Desktop",24,"10"
182553,185,1,1,1,74.62,1,6,0.333333333333333,2,"",20,"21"
182890,382.35,0,0,0,0,1,6,0,1,"Mobile",19,"17"
183385,25,0,0,0,0,0,1,0,1,"Mobile",12,"20"
184049,50,0,0,0,0,0,1,1,1,"Desktop",6,"17"
184925,966.07,1,0,0,0,1,5,1,1,"Desktop",7,"10"
184968,15,1,0,0,0,1,1,1,1,"Desktop",5,"16"
185425,25,1,0,0,0,1,1,1,1,"Desktop",6,"10"
185586,100,0,0,0,0,0,1,1,1,"Desktop",9,"0"
185963,10,0,0,0,0,0,1,0,1,"Mobile",22,"21"
186756,10,0,0,0,0,1,1,0,1,"Mobile",28,"0"
187289,25,0,0,0,0,0,1,0,1,"Mobile",22,"22"
187683,75,1,0,0,0,1,2,0,1,"Mobile",3,"13"
188230,621.26,1,0,0,0,1,2,0,1,"Mobile",6,"11"
188413,500,0,0,0,0,1,10,1,1,"Desktop",1,"11"
188479,65,1,0,0,0,0,3,0,1,"Mobile",8,"12"
189063,129,1,1,0,0,1,5,0.888888888888889,2,"Desktop",16,"20"
189165,25,1,0,0,0,0,1,1,1,"Desktop",21,"18"
189259,100,0,0,0,0,1,1,1,1,"Desktop",19,"16"
189455,40,1,0,0,0,0,1,1,1,"Desktop",25,"17"
189505,20,1,0,0,0,1,4,1,1,"Desktop",9,"11"
189641,50,0,0,0,0,0,1,0,1,"Mobile",19,"16"
189645,7,1,0,0,0,0,1,0,1,"Mobile",17,"11"
189659,25,1,0,0,0,0,1,0,1,"Mobile",11,"13"
189846,515,0,1,0,0,1,9,0.111111111111111,2,"",11,"22"
189952,55,1,0,0,0,0,2,1,1,"Desktop",23,"12"
190046,415,1,1,2,125,1,10,1,1,"Desktop",13,"1"
190444,63.81,1,0,0,0,0,1,1,1,"Desktop",11,"21"
190691,80,1,0,0,0,0,1,0,1,"Mobile",16,"18"
191370,25,0,0,0,0,1,1,0,1,"Mobile",21,"14"
191720,100,0,0,0,0,0,1,0,1,"Mobile",4,"12"
191845,140,0,0,0,0,0,4,0.25,2,"",6,"0"
192847,25,1,0,0,0,0,1,0,1,"Mobile",15,"12"
192978,20,0,0,0,0,0,1,0,1,"Tablet",24,"18"
193627,25,1,0,0,0,1,1,1,1,"Desktop",5,"11"
194732,281.78,0,0,0,0,0,2,1,1,"Desktop",8,"21"
194802,205,0,1,0,0,1,8,1,1,"Desktop",12,"9"
195017,30,0,0,0,0,1,1,1,1,"Desktop",21,"13"
195523,34.46,1,0,0,0,1,3,0.666666666666667,2,"",5,"2"
195714,25,0,0,0,0,0,1,0,1,"Mobile",4,"22"
195971,438.96,0,0,0,0,1,3,0,2,"Tablet",18,"2"
196360,200,0,0,0,0,1,2,0.5,2,"Desktop",28,"11"
197524,26,1,0,0,0,1,2,1,1,"Desktop",1,"10"
197957,50,1,0,0,0,1,1,0,1,"Mobile",16,"8"
199210,165.21,0,0,0,0,1,6,0.818181818181818,2,"",23,"14"
199287,160,0,0,0,0,1,11,0.8,2,"Desktop",18,"8"
199573,20,1,0,0,0,1,2,0.666666666666667,2,"Desktop",4,"14"
201938,294,1,1,2,282.69,1,31,1,1,"Desktop",4,"16"
202079,90,0,0,0,0,1,3,0,1,"Mobile",26,"11"
202470,150,0,0,0,0,1,1,1,1,"Desktop",22,"12"
202602,50,1,0,0,0,0,1,0,1,"Mobile",23,"16"
202809,25,1,0,0,0,1,1,1,1,"Desktop",22,"8"
202879,150,0,0,0,0,1,3,1,1,"Desktop",2,"11"
203748,238.18,0,1,0,0,1,2,1,1,"Desktop",11,"17"
203756,100,0,0,0,0,1,1,1,1,"Desktop",22,"16"
204002,50,1,0,0,0,0,1,1,1,"Desktop",7,"12"
204104,25,0,0,0,0,0,1,0,1,"Mobile",16,"17"
204670,10,0,0,0,0,0,1,1,1,"Desktop",7,"14"
206595,5,0,0,0,0,1,1,1,1,"Desktop",19,"12"
206708,344,1,0,0,0,1,4,0.5,2,"Desktop",5,"22"
206838,395.29,1,0,0,0,1,9,0.470588235294118,3,"Desktop",23,"11"
207586,300,1,0,0,0,1,1,1,1,"Desktop",22,"11"
207800,100,0,0,0,0,1,1,1,1,"Desktop",25,"16"
207870,161.15,1,0,0,0,0,1,0,1,"Mobile",20,"19"
208871,655.02,1,0,0,0,1,3,1,1,"Desktop",8,"14"
208923,115,0,0,0,0,0,1,0,1,"Mobile",5,"16"
209238,109.34,0,0,0,0,1,3,1,1,"Desktop",15,"16"
209699,125,0,1,0,0,0,2,1,1,"Desktop",10,"19"
209895,18,1,0,0,0,0,1,0,1,"Mobile",21,"21"
210247,38.52,0,0,0,0,0,1,1,1,"Desktop",13,"14"
210267,308,0,0,0,0,1,88,0.525641025641026,2,"Mobile",1,"21"
210614,410.69,1,0,0,0,1,12,0,1,"Mobile",2,"19"
210849,55,1,0,0,0,1,1,1,1,"Desktop",18,"11"
211578,25,1,0,0,0,0,1,0,1,"Mobile",25,"16"
211653,15,1,0,0,0,1,3,1,1,"Desktop",9,"11"
211753,30,0,0,0,0,0,1,0,1,"Mobile",15,"20"
212050,50,0,0,0,0,1,1,0,1,"Mobile",17,"20"
212147,35,1,1,0,0,1,6,1,1,"Desktop",7,"22"
212253,15.01,0,0,0,0,1,1,1,1,"Desktop",5,"20"
213055,435.39,0,0,0,0,1,2,0,1,"Mobile",15,"13"
213083,25,0,0,0,0,0,1,0,1,"Mobile",21,"16"
213197,816.89,1,1,0,0,1,1,1,1,"Desktop",17,"13"
213958,25,0,0,0,0,1,1,1,1,"Desktop",8,"13"
213991,100,1,1,0,0,0,1,0,1,"Mobile",21,"18"
214646,10,0,1,2,55,1,1,0,1,"Mobile",24,"16"
214843,50,0,0,0,0,0,1,0,1,"Mobile",2,"10"
215650,205.88,1,0,0,0,0,4,1,1,"Desktop",5,"13"
215803,100,0,0,0,0,1,3,0.666666666666667,2,"",5,"2"
215873,485.24,1,0,0,0,0,1,1,1,"Desktop",21,"21"
216202,25,1,1,0,0,1,1,0,1,"Mobile",10,"12"
217960,2626.17,1,0,0,0,1,5,1,1,"Desktop",8,"12"
218012,25,1,0,0,0,0,1,1,1,"Desktop",22,"10"
218210,50,0,0,0,0,0,2,0.5,2,"Desktop",9,"14"
218577,149.96,1,0,0,0,0,1,0,1,"Mobile",6,"19"
218712,388.79,1,0,0,0,1,1,1,1,"Desktop",23,"16"
218907,50,1,0,0,0,1,1,1,1,"Desktop",6,"16"
219328,100,0,1,1,10,1,1,1,1,"Desktop",23,"20"
219333,110,1,0,0,0,1,2,0.5,2,"Desktop",13,"23"
220877,80,1,0,0,0,1,3,0.666666666666667,2,"",5,"2"
220918,100,1,0,0,0,0,1,1,1,"Desktop",18,"8"
220991,13,0,0,0,0,1,1,0,1,"Mobile",15,"16"
221647,14,1,1,0,0,0,1,0,1,"Mobile",26,"15"
222272,10,1,0,0,0,1,1,1,1,"Desktop",23,"21"
222550,329.35,1,0,0,0,1,2,1,1,"Desktop",15,"11"
222889,500,1,0,0,0,0,1,1,1,"Desktop",21,"22"
223085,647.28,1,0,0,0,0,2,0.5,2,"",6,"6"
223297,25,0,0,0,0,0,1,1,1,"Desktop",4,"18"
223772,50,0,1,0,0,0,1,0,1,"Mobile",17,"18"
224044,10,0,0,0,0,1,2,1,1,"Desktop",5,"17"
225048,30,1,0,0,0,1,2,0.333333333333333,2,"Desktop",21,"18"
226134,25,0,0,0,0,0,1,0,1,"Mobile",12,"20"
226241,25,1,0,0,0,0,1,1,1,"Desktop",20,"10"
226285,10,0,0,0,0,1,1,1,1,"Desktop",26,"14"
226445,282.73,0,0,0,0,1,1,1,1,"Desktop",15,"17"
227071,25,1,0,0,0,0,1,0,1,"Mobile",12,"13"
227211,100,0,0,0,0,0,2,1,1,"Desktop",15,"1"
227236,170,0,0,0,0,0,4,0.5,2,"Desktop",8,"11"
228095,21.41,1,1,0,0,1,1,0,1,"Mobile",23,"22"
228237,367.61,0,0,0,0,1,2,1,1,"Desktop",8,"14"
228416,10,0,0,0,0,1,1,1,1,"Desktop",6,"13"
228433,675.2,0,0,0,0,0,16,0.25,2,"",2,"6"
228684,95,1,1,0,0,1,3,0,1,"Mobile",19,"10"
228979,95,1,0,0,0,1,5,1,1,"Desktop",19,"13"
229395,304.53,1,0,0,0,1,2,1,1,"Desktop",21,"19"
229459,25,1,1,0,0,0,1,1,1,"Desktop",6,"1"
229668,31,0,0,0,0,0,1,0,1,"Mobile",16,"19"
229687,315,1,1,4,232,0,7,0.153846153846154,3,"",5,"16"
230310,26,0,0,0,0,1,1,1,1,"Desktop",22,"17"
231771,25,1,0,0,0,0,1,1,1,"Desktop",14,"9"
232235,263.25,0,1,0,0,1,2,1,1,"Desktop",20,"13"
232450,50,0,1,0,0,0,1,1,1,"Desktop",27,"20"
232602,25,0,0,0,0,0,1,1,1,"Desktop",24,"10"
233197,24,0,1,0,0,1,1,0,1,"Mobile",16,"16"
233262,137.35,0,0,0,0,0,1,1,1,"Desktop",22,"10"
233318,173,1,1,0,0,1,3,1,1,"Desktop",9,"21"
233463,40.22,1,0,0,0,0,1,1,1,"Desktop",22,"9"
233696,30,1,0,0,0,0,3,0.333333333333333,2,"Desktop",12,"21"
233774,75,0,0,0,0,1,2,0.333333333333333,2,"Mobile",1,"10"
233798,75,0,0,0,0,0,1,1,1,"Desktop",4,"13"
234582,165,1,1,1,10,1,6,1,1,"Desktop",8,"18"
234836,50,0,0,0,0,0,1,0,1,"Mobile",14,"23"
235181,60,0,1,0,0,0,2,0.5,2,"Desktop",9,"13"
235337,50,1,0,0,0,0,1,1,1,"Desktop",4,"19"
235370,70,0,0,0,0,1,4,0.857142857142857,2,"Desktop",2,"19"
235758,39.12,0,0,0,0,1,3,1,1,"Desktop",1,"13"
235959,100,1,0,0,0,0,1,1,1,"Desktop",3,"10"
236308,1423.96,0,0,0,0,1,10,0,1,"Mobile",11,"3"
236483,137.12,0,0,0,0,0,1,1,1,"Desktop",8,"9"
236805,3,0,0,0,0,1,1,1,1,"Desktop",23,"9"
236977,200,0,0,0,0,0,1,1,1,"Desktop",19,"20"
237101,20,0,0,0,0,0,1,0,1,"Mobile",16,"14"
237129,50,1,0,0,0,0,1,0,1,"Mobile",16,"13"
237299,6,0,0,0,0,1,4,0,1,"Mobile",10,"9"
237653,25,0,0,0,0,0,1,1,1,"Desktop",10,"20"
237816,200,0,0,0,0,0,3,0.666666666666667,2,"Desktop",5,"8"
238839,25,0,0,0,0,0,1,0,1,"Tablet",20,"6"
238945,30,0,1,0,0,1,2,0,1,"Mobile",4,"20"
238996,25,0,0,0,0,1,1,1,1,"Desktop",19,"16"
239045,25,0,0,0,0,1,4,0,1,"Mobile",7,"13"
239059,50,1,1,0,0,0,1,0,1,"Tablet",17,"8"
239305,100,1,0,0,0,1,1,1,1,"Desktop",23,"18"
239451,1042,0,0,0,0,1,32,0.333333333333333,2,"",5,"14"
240304,345,1,1,0,0,0,7,0.571428571428571,2,"Desktop",3,"20"
240362,25,1,0,0,0,0,2,1,1,"Desktop",14,"7"
240708,10,0,0,0,0,0,1,1,1,"Desktop",2,"11"
240749,100,1,0,0,0,1,1,1,1,"Desktop",14,"23"
240774,25,1,0,0,0,1,1,0,1,"Mobile",10,"6"
240893,25,1,0,0,0,0,1,0,1,"Mobile",26,"20"
242761,627.41,1,0,0,0,1,5,1,1,"Desktop",10,"13"
242793,1.07,1,0,0,0,1,1,0,1,"Tablet",19,"20"
242922,25,0,1,0,0,1,1,1,1,"Desktop",6,"22"
243387,452.75,0,0,0,0,1,2,1,1,"Desktop",11,"14"
243507,20,1,1,0,0,0,1,1,1,"Desktop",26,"14"
244981,10,0,0,0,0,1,1,1,1,"Desktop",5,"20"
245083,814,1,1,0,0,1,11,1,1,"Desktop",2,"8"
245084,23.18,0,0,0,0,1,1,1,1,"Desktop",21,"9"
245128,50,0,0,0,0,1,1,1,1,"Desktop",19,"10"
245422,245,1,0,0,0,1,5,0.2,2,"",13,"11"
245748,71.14,1,0,0,0,1,2,1,1,"Desktop",19,"21"
245908,50,1,1,0,0,1,20,1,1,"Desktop",19,"14"
245929,25,1,0,0,0,1,1,0,1,"Mobile",21,"21"
246055,25,1,0,0,0,0,1,0,1,"Tablet",13,"13"
246404,254,1,1,0,0,0,10,0.263157894736842,2,"",11,"2"
246686,50,1,0,0,0,1,1,0,1,"Tablet",19,"13"
246863,160,1,1,0,0,1,11,1,1,"Desktop",9,"22"
247116,55,0,0,0,0,1,2,1,1,"Desktop",23,"11"
247552,88,0,0,0,0,1,3,0.333333333333333,2,"",1,"9"
247678,10,0,0,0,0,0,1,0,1,"Mobile",14,"20"
247934,25,1,1,0,0,1,1,0,1,"Mobile",18,"10"
247943,219.03,1,0,0,0,0,2,1,1,"Desktop",22,"15"
248974,625,0,1,0,0,1,3,0.5,3,"",1,"14"
249766,165.93,1,0,0,0,0,1,1,1,"Desktop",14,"15"
249907,28.93,0,0,0,0,1,2,1,1,"Desktop",5,"13"
250155,150,0,0,0,0,1,1,0,1,"Mobile",27,"15"
250341,20,1,1,0,0,0,1,0,1,"Mobile",18,"18"
250659,50,1,0,0,0,0,1,0,1,"Mobile",18,"22"
250810,25,0,0,0,0,0,1,0,1,"Mobile",20,"12"
251135,60,0,0,0,0,1,2,1,1,"Desktop",13,"11"
251335,94.46,0,0,0,0,0,1,1,1,"Desktop",20,"13"
251449,300,1,0,0,0,0,4,0,2,"",10,"8"
252305,50,0,1,0,0,0,1,1,1,"Desktop",22,"16"
252966,563.41,1,0,0,0,1,19,0.210526315789474,3,"",19,"16"
253362,20,0,1,0,0,1,1,1,1,"Desktop",7,"19"
253869,54.74,0,0,0,0,1,1,1,1,"Desktop",11,"10"
254675,25,0,0,0,0,0,1,1,1,"Desktop",16,"9"
254775,125,1,0,0,0,1,1,1,1,"Desktop",13,"20"
256129,50,1,0,0,0,0,1,1,1,"Desktop",1,"23"
256159,40,0,0,0,0,1,1,1,1,"Desktop",2,"23"
256285,65.12,1,0,0,0,1,1,0,1,"Tablet",23,"21"
256286,142,0,0,0,0,0,2,1,1,"Desktop",18,"17"
256694,199.66,0,1,0,0,1,3,1,1,"Desktop",21,"23"
256768,100,1,0,0,0,1,3,0.333333333333333,2,"",12,"20"
256915,64,1,1,0,0,1,12,0.75,2,"Desktop",6,"9"
256964,43.88,1,0,0,0,1,2,1,1,"Desktop",11,"22"
257752,173.45,0,0,0,0,1,1,0,1,"Mobile",14,"22"
257905,50,0,1,0,0,0,1,1,1,"Desktop",22,"11"
257923,148.75,0,1,0,0,0,1,1,1,"Desktop",16,"12"
257928,196.8,1,0,0,0,1,7,1,1,"Desktop",1,"16"
258004,20,1,0,0,0,0,1,0,1,"Mobile",23,"15"
258059,25,1,0,0,0,1,1,1,1,"Desktop",7,"20"
258188,25,0,0,0,0,0,1,0,1,"Mobile",8,"21"
258227,70,0,0,0,0,1,3,1,1,"Desktop",5,"14"
258266,300,0,1,0,0,1,2,0.666666666666667,2,"",5,"2"
258658,50,0,1,0,0,1,1,0,1,"Tablet",19,"11"
258806,25,1,0,0,0,0,1,0,1,"Mobile",25,"17"
258948,525,1,0,0,0,1,11,1,1,"Desktop",1,"11"
259144,50,1,0,0,0,0,1,0,1,"Tablet",27,"16"
259617,25,0,0,0,0,1,1,1,1,"Desktop",15,"10"
260731,25,1,0,0,0,1,1,1,1,"Desktop",21,"14"
260799,200,1,0,0,0,1,2,1,1,"Desktop",25,"15"
261148,462.03,1,0,0,0,1,8,0.125,2,"",23,"19"
261438,25,1,1,0,0,0,1,0,1,"Mobile",17,"11"
261640,50,0,1,0,0,0,1,0,1,"Mobile",21,"18"
262374,30,0,0,0,0,1,2,0.666666666666667,2,"",5,"2"
262405,20,1,0,0,0,1,2,0,1,"Mobile",5,"11"
262588,25,1,0,0,0,0,2,1,1,"Desktop",9,"23"
263160,25,0,1,0,0,0,1,1,1,"Desktop",15,"20"
263180,20,1,0,0,0,0,1,1,1,"Desktop",25,"1"
263500,19,0,0,0,0,0,9,1,1,"Desktop",3,"20"
263612,54.56,0,0,0,0,0,2,1,1,"Desktop",2,"12"
264367,15,1,0,0,0,0,1,1,1,"Desktop",20,"13"
265036,30,1,0,0,0,0,1,0,1,"Mobile",22,"12"
265055,100,1,0,0,0,0,2,0.333333333333333,2,"Mobile",17,"21"
265134,100,1,0,0,0,0,1,1,1,"Desktop",21,"12"
266041,10,1,0,0,0,0,1,0,1,"Mobile",24,"20"
266052,1137.37,0,0,0,0,1,23,0.928571428571429,2,"Desktop",6,"9"
266299,25,0,0,0,0,0,1,0,1,"Mobile",20,"13"
266709,115.88,1,0,0,0,1,3,1,1,"Desktop",23,"20"
268290,20,1,1,0,0,0,1,1,1,"Desktop",10,"17"
268405,665.82,1,0,0,0,1,2,1,1,"Desktop",20,"10"
268702,50,1,0,0,0,0,1,0,1,"Mobile",9,"21"
270452,36,1,0,0,0,0,1,1,1,"Desktop",22,"11"
270539,50,1,1,0,0,0,1,0,1,"Mobile",7,"1"
272248,50,0,0,0,0,0,2,1,1,"Desktop",17,"7"
273073,20,1,0,0,0,0,1,1,1,"Desktop",12,"17"
273426,100,0,1,1,25,0,1,0,1,"Mobile",22,"8"
273450,25,0,1,1,50,0,1,0,1,"Tablet",16,"22"
274522,10,1,0,0,0,1,2,0,1,"Mobile",19,"22"
274702,20,0,0,0,0,1,2,1,1,"Desktop",23,"21"
274876,25,1,0,0,0,1,1,0,1,"Mobile",8,"8"
275753,150,0,0,0,0,1,1,1,1,"Desktop",16,"10"
275902,100,0,0,0,0,1,2,1,1,"Desktop",22,"16"
276061,25,1,0,0,0,0,1,1,1,"Desktop",19,"23"
276281,40,1,0,0,0,0,1,0,1,"Mobile",21,"17"
276402,50,1,1,0,0,1,2,0,1,"Mobile",9,"23"
276470,25,1,1,0,0,1,1,1,1,"Desktop",17,"13"
276945,10,1,0,0,0,1,1,1,1,"Desktop",15,"15"
277859,100,0,0,0,0,0,2,0,1,"Mobile",7,"7"
278087,50,0,0,0,0,1,1,1,1,"Desktop",5,"12"
278089,263.45,1,0,0,0,0,2,1,1,"Desktop",7,"14"
278484,30,1,1,0,0,0,2,0,1,"Mobile",25,"6"
279921,80,0,0,0,0,1,3,1,1,"Desktop",16,"13"
280685,50,0,0,0,0,0,1,1,1,"Desktop",5,"14"
281585,50,1,1,1,5,0,1,0,1,"Mobile",17,"16"
281945,248.46,0,0,0,0,0,2,1,1,"Desktop",14,"7"
282577,20,1,0,0,0,0,4,0,1,"Mobile",10,"12"
283551,50,0,0,0,0,0,1,1,1,"Desktop",2,"1"
284025,76.02,1,0,0,0,0,1,0,1,"Mobile",2,"8"
284410,71,1,0,0,0,1,3,0.8,2,"Mobile",2,"12"
284419,100,1,0,0,0,0,1,1,1,"Desktop",2,"13"
284814,742.14,0,0,0,0,1,3,1,1,"Desktop",20,"10"
285075,115.92,1,0,0,0,1,1,1,1,"Desktop",26,"9"
285263,50,0,0,0,0,1,1,0,1,"Mobile",23,"20"
285644,175,1,0,0,0,0,5,0.2,2,"",25,"19"
285760,50,0,0,0,0,0,1,0,1,"Mobile",14,"16"
286285,25,0,0,0,0,0,1,1,1,"Desktop",19,"13"
286382,125,1,0,0,0,0,3,0.333333333333333,2,"Desktop",21,"23"
287127,100,1,0,0,0,0,1,1,1,"Desktop",22,"14"
287181,50,1,0,0,0,1,1,1,1,"Desktop",5,"13"
288182,25,1,0,0,0,0,1,0,1,"Mobile",2,"8"
289700,40,0,0,0,0,1,1,1,1,"Desktop",8,"21"
290122,800,0,0,0,0,0,2,0.5,2,"Desktop",12,"11"
290540,238.29,1,1,0,0,0,4,1,1,"Desktop",10,"17"
292215,25,0,0,0,0,0,1,0,1,"Mobile",13,"10"
292640,385.27,0,0,0,0,1,3,0,1,"Mobile",7,"20"
292656,20.96,1,0,0,0,1,2,1,1,"Desktop",5,"12"
293327,488.46,1,0,0,0,0,3,0.8,2,"Desktop",1,"10"
293823,25,1,0,0,0,1,1,1,1,"Desktop",13,"14"
293927,350.23,0,0,0,0,0,3,1,1,"Desktop",5,"12"
294182,380.86,0,1,0,0,0,14,0.777777777777778,2,"Mobile",17,"13"
294338,25,1,0,0,0,0,1,0,1,"Mobile",25,"23"
294719,25,0,0,0,0,0,1,0,1,"Mobile",13,"21"
295386,474.61,1,0,0,0,1,2,1,1,"Desktop",21,"14"
295775,72,0,0,0,0,0,2,0.5,2,"Desktop",7,"14"
296459,50,1,1,0,0,1,1,1,1,"Desktop",22,"14"
296851,10,0,0,0,0,1,1,1,1,"Desktop",5,"15"
297413,230.48,0,0,0,0,1,1,1,1,"Desktop",6,"1"
297543,12,1,0,0,0,1,1,1,1,"Desktop",18,"11"
297857,261.39,0,0,0,0,1,16,0.481481481481481,2,"Desktop",2,"21"
298632,75,1,0,0,0,1,7,1,1,"Desktop",14,"22"
299275,25,1,0,0,0,0,1,0,1,"Mobile",4,"19"
299590,100,0,0,0,0,0,1,0,1,"Mobile",5,"12"
300205,283.85,1,0,0,0,1,1,1,1,"Desktop",23,"16"
300337,50,1,0,0,0,0,1,1,1,"Desktop",14,"13"
300338,10,0,0,0,0,0,1,0,1,"Mobile",4,"19"
300800,35,0,1,0,0,0,2,0,1,"Mobile",6,"9"
300893,50,1,0,0,0,0,1,1,1,"Desktop",21,"14"
301353,25,1,0,0,0,0,1,1,1,"Desktop",16,"13"
301432,50,0,0,0,0,0,1,0,1,"Mobile",5,"15"
301535,100,1,1,0,0,0,1,1,1,"Desktop",23,"14"
302146,25,1,0,0,0,1,1,1,1,"Desktop",12,"12"
302209,20,0,0,0,0,1,3,0.666666666666667,2,"Desktop",4,"2"
302360,50,0,0,0,0,0,2,0.5,2,"Desktop",1,"18"
302906,25,1,0,0,0,0,1,0,1,"Mobile",2,"0"
302945,70,0,0,0,0,1,1,0,1,"Mobile",22,"15"
303554,276.04,1,0,0,0,0,7,1,1,"Desktop",27,"12"
